id;created_at;updated_at;year;ecoregion;province;location;country;latitude;longitude;even_start;lower_depth;upper_depth;taxa;species;damaged_percentatge;damaged_qualitative;individuals_surveyed;drivers_abiotic;drivers_abiotic_other;drivers_biotic_group;drivers_biotic;drivers_biotic_other;meow_id;protected_area;protected_area_id;status_yr;location_mpa;published;publication_id;contact;comments;public
500;2018-07-06 07:31:02;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;41.00;22.00;Cnidaria;Madracis pharensis;45.00;Moderate;93;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
501;2018-07-06 07:31:09;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;46.00;19.00;Cnidaria;Madracis pharensis;39.00;Moderate;177;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
502;2018-07-06 07:31:17;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;39.00;24.00;Cnidaria;Madracis pharensis;58.00;Moderate;118;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
503;2018-07-06 07:31:24;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;37.00;17.00;Cnidaria;Madracis pharensis;67.00;Severe;96;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
504;2018-07-06 07:31:32;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;64.00;23.00;Cnidaria;Leptosammia pruvoti;47.00;Moderate;493;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
505;2018-07-06 07:31:33;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;49.00;18.00;Cnidaria;Leptosammia pruvoti;25.00;Low;471;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
506;2018-07-06 07:31:41;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;52.00;17.00;Cnidaria;Leptosammia pruvoti;26.00;Low;623;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
507;2018-07-06 07:31:48;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;48.00;16.00;Cnidaria;Leptosammia pruvoti;16.00;Low;489;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
508;2018-07-06 07:31:55;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;47.00;22.00;Cnidaria;Leptosammia pruvoti;19.00;Low;556;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
509;2018-07-06 07:32:03;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;11.00;3.00;Cnidaria;Balanophyllia europaea;75.00;Severe;93;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
510;2018-07-06 07:32:03;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;12.00;4.00;Cnidaria;Balanophyllia europaea;25.00;Low;29;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
511;2018-07-06 07:32:11;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;11.00;4.00;Cnidaria;Balanophyllia europaea;49.00;Moderate;36;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
512;2018-07-06 07:32:18;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;12.00;3.00;Cnidaria;Balanophyllia europaea;51.00;Moderate;42;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
513;2018-07-06 07:32:26;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;10.00;5.00;Cnidaria;Balanophyllia europaea;49.00;Moderate;34;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
514;2018-07-06 07:32:34;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Rhodophyta;Lithophyllum stictaeforme;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
515;2018-07-06 07:32:42;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Rhodophyta;Lithophyllum stictaeforme;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
516;2018-07-06 07:32:50;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Cnidaria;Corallium rubrum;20.00;Low;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
517;2018-07-06 07:32:57;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Cnidaria;Corallium rubrum;20.00;Low;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
518;2018-07-06 07:33:05;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Cnidaria;Corallium rubrum;20.00;Low;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
519;2018-07-06 07:33:12;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Bryozoa;Pentapora fascialis;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
520;2018-07-06 07:33:20;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Bryozoa;Pentapora fascialis;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
521;2018-07-06 07:33:27;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Bryozoa;Myriapora truncata;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
522;2018-07-06 07:33:35;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Bryozoa;Myriapora truncata;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
523;2018-07-06 07:33:43;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Bryozoa;Myriapora truncata;;;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
524;2018-07-06 07:33:50;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Bryozoa;Reteporella beaniana;;Severe;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
525;2018-07-06 07:33:58;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Bryozoa;Reteporella beaniana;;Severe;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
526;2018-07-06 07:34:06;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Agelas oroides;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
527;2018-07-06 07:34:13;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Agelas oroides;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
528;2018-07-06 07:34:20;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Agelas oroides;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
529;2018-07-06 07:34:28;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Porifera;Aplysina cavernicola;;;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
530;2018-07-06 07:34:35;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Aplysina cavernicola;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
531;2018-07-06 07:34:43;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Aplysina cavernicola;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
532;2018-07-06 07:34:51;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Aplysina cavernicola;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
533;2018-07-06 07:34:51;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
534;2018-07-06 07:34:59;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
535;2018-07-06 07:35:08;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
536;2018-07-06 07:35:16;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
537;2018-07-06 07:35:23;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Hippospongia communis;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
538;2018-07-06 07:35:30;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Ircinia dendroides;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
539;2018-07-06 07:35:38;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Ircinia dendroides;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
540;2018-07-06 07:35:38;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
541;2018-07-06 07:35:46;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
542;2018-07-06 07:35:54;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
543;2018-07-06 07:36:01;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
544;2018-07-06 07:36:09;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Petrosia ficiformis;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
545;2018-07-06 07:36:16;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Porifera;Spongia officinalis;;;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
546;2018-07-06 07:36:24;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Porifera;Spongia officinalis;;;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
547;2018-07-06 07:36:31;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Porifera;Spongia officinalis;;;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
548;2018-07-06 07:36:39;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Porifera;Spongia officinalis;;;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
549;2018-07-06 07:36:39;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Cres;;44.57000;14.24000;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;NA;NA;;225;0;;0;;1;100;Full name: e-mail: web page: ;;0
550;2018-07-06 07:36:47;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
551;2018-07-06 07:36:56;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
552;2018-07-06 07:37:04;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
553;2018-07-06 07:37:12;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79323;17.33917;Summer;0.00;0.00;Cnidaria;Caryophyllia inornata;5.00;Low;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
554;2018-07-06 07:37:19;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Kornati;HR;43.73935;15.36713;Summer;0.00;0.00;Cnidaria;Parazoanthus axinellae;5.00;Low;;Temperature anomaly;;;NA;;225;1;163;1980;Kornati;1;100;"Full name: 
e-mail: 
web page: ";;0
555;2018-07-06 07:37:27;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Telascika;HR;43.87810;15.16663;Summer;0.00;0.00;Cnidaria;Parazoanthus axinellae;5.00;Low;;Temperature anomaly;;;NA;;225;1;165;1988;Telascica;1;100;"Full name: 
e-mail: 
web page: ";;0
556;2018-07-06 07:37:35;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Lastovo ;HR;42.76315;16.79260;Summer;0.00;0.00;Cnidaria;Parazoanthus axinellae;5.00;Low;;Temperature anomaly;;;NA;;225;1;155;2006;Lastovo Archipelago;1;100;"Full name: 
e-mail: 
web page: ";;0
557;2018-07-06 07:37:42;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Mljet National Park ;HR;42.79339;17.33917;Summer;0.00;0.00;Cnidaria;Parazoanthus axinellae;5.00;Low;;Temperature anomaly;;;NA;;225;1;164;1960;Mljet;1;100;"Full name: 
e-mail: 
web page: ";;0
558;2018-07-06 07:37:43;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Planka (Rogoznika);;43.29000;15.48000;;30.00;23.00;Cnidaria;Eunicella cavolinii;31.73;Moderate;104;NA;;NA;NA;;225;0;;0;;1;124;Full name: e-mail: web page: ;;0
559;2018-07-06 07:37:43;2018-10-04 13:01:08;2009;Adriatic Sea;Mediterranean Sea;Smokvica (Rogoznika);;43.30000;15.56000;;30.00;20.00;Cnidaria;Eunicella cavolinii;39.84;Moderate;128;NA;;NA;NA;;225;0;;0;;1;124;Full name: e-mail: web page: ;No;0
560;2018-07-06 07:37:44;2018-10-04 13:01:08;2010;Aegean Sea;Mediterranean Sea;Akti Kalogrias (Chalkidiki);;40.17000;23.71000;Summer;30.00;5.00;Porifera;Agelas oroides;;Severe;30;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";No;0
561;2018-07-06 07:37:45;2018-10-04 13:01:08;2010;Aegean Sea;Mediterranean Sea;Akti Kalogrias (Chalkidiki);;40.18000;23.72000;Summer;30.00;5.00;Porifera;Chondrosia reniformis;;Severe;30;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";No;0
562;2018-07-06 07:37:46;2018-10-04 13:01:08;2010;Aegean Sea;Mediterranean Sea;Akti Kalogrias (Chalkidiki);;40.19000;23.73000;Summer;30.00;5.00;Porifera;Sarcotragus foetidus;;Severe;30;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";No;0
563;2018-07-06 07:37:47;2018-10-04 13:01:08;2010;Aegean Sea;Mediterranean Sea;Akti Kalogrias (Chalkidiki);;40.20000;23.74000;Summer;30.00;5.00;Porifera;Ircinia spp;;Severe;30;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";No;0
564;2018-07-06 07:37:47;2018-10-04 13:01:08;2010;Aegean Sea;Mediterranean Sea;Akti Kalogrias (Chalkidiki);;40.21000;23.75000;Summer;30.00;5.00;Porifera;Petrosia ficiformis;;Severe;30;;;;NA;;229;0;;0;;1;131;"Full name: 
e-mail: 
web page: ";No;0
565;2018-07-06 07:37:55;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Punta Imperatore (Phlegrean islands);IT;40.70862;13.85084;Summer;145.00;89.00;Cnidaria;Corallium rubrum;37.00;Moderate;;Other;;;NA;;231;1;44;2007;Regno Di Nettuno;1;13;"Full name: 
e-mail: 
web page: ";;0
566;2018-07-06 07:37:55;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Secca del Pampano (Gulf of Naples);;40.45000;14.10000;Summer;140.00;95.00;Cnidaria;Corallium rubrum;73.00;Severe;;Other;;;NA;;231;0;;0;;1;13;"Full name: 
e-mail: 
web page: ";;0
567;2018-07-06 07:37:56;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Secca di Zio Antonino (Gulf of Naples);;40.45000;14.15000;Summer;120.00;95.00;Cnidaria;Corallium rubrum;28.00;Low;;Other;;;NA;;231;0;;0;;1;13;"Full name: 
e-mail: 
web page: ";;0
568;2018-07-06 07:37:56;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Secca de La Montanga (Gulf of Naples);;40.45000;14.16000;Summer;130.00;110.00;Cnidaria;Corallium rubrum;61.00;Severe;;Other;;;NA;;231;0;;0;;1;13;"Full name: 
e-mail: 
web page: ";;0
569;2018-07-06 07:37:57;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Scogli della Bocca Piccola (Gulf of Naples);;40.37000;14.13000;Summer;120.00;115.00;Cnidaria;Corallium rubrum;26.00;Low;;Other;;NA;NA;;231;0;;0;;1;13;Full name: e-mail: web page: ;;0
570;2018-07-06 07:38:05;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Li Galli Is. W. (Amalfi Coast);IT;40.58000;14.43000;Summer;112.00;67.00;Cnidaria;Corallium rubrum;85.00;Severe;;Other;;;NA;;231;1;35;1997;Punta Campanella;1;13;"Full name: 
e-mail: 
web page: ";;0
571;2018-07-06 07:38:13;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Li Galli Is. E. (Amalfi Coast);IT;40.58045;14.43295;Summer;110.00;53.00;Cnidaria;Corallium rubrum;6.00;Low;;Other;;;NA;;231;1;35;1997;Punta Campanella;1;13;"Full name: 
e-mail: 
web page: ";;0
572;2018-07-06 07:38:13;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Torre di Grado (Amalfi Coast);;40.36000;14.31000;Summer;160.00;30.00;Cnidaria;Corallium rubrum;11.00;Low;;Other;;;NA;;231;0;;0;;1;13;"Full name: 
e-mail: 
web page: ";;0
573;2018-07-06 07:38:14;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Grotta del Diavolo (Amalfi Coast);;40.36000;14.31000;Summer;120.00;70.00;Cnidaria;Corallium rubrum;25.00;Low;;Other;;;NA;;231;0;;0;;1;13;"Full name: 
e-mail: 
web page: ";;0
574;2018-07-06 07:38:15;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Scoglio d'Isca (Amalfi Coast);;40.36000;14.31000;Summer;140.00;50.00;Cnidaria;Corallium rubrum;12.00;Low;;Other;;;NA;;231;0;;0;;1;13;"Full name: 
e-mail: 
web page: ";;0
575;2018-07-06 07:38:15;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Capo di Conca (Amalfi Coast);;40.36000;14.34000;Summer;180.00;46.00;Cnidaria;Corallium rubrum;21.00;Low;;Other;;;NA;;231;0;;0;;1;13;"Full name: 
e-mail: 
web page: ";;0
576;2018-07-06 07:38:16;2018-10-04 14:44:00;2010;Western Mediterranean;Mediterranean Sea;Alicante Harbour;ES;38.16142;-0.46589;Autumn;5.00;3.00;Cnidaria;Oculina patagonica;;;;Temperature anomaly;;;Bacterial infection;;231;1;137;1986;Illa De Tabarca;1;125;"Full name: 
e-mail: 
web page: ";Oportunistic Vibrio infection;0
577;2018-07-06 07:38:18;2018-10-04 13:01:08;2010;Western Mediterranean;Mediterranean Sea;Reserve Naturelle de Scandola;FR;42.35000;8.56000;Summer;0.00;0.00;Porifera;Ircinia fasciculata;;;;Temperature anomaly;;NA;NA;;231;1;64;1975;Scandola;1;126;Full name: e-mail: web page: ;;0
578;2018-07-06 07:38:25;2018-10-04 13:01:08;2011;Western Mediterranean;Mediterranean Sea;Cabrera National Park;ES;39.17426;2.93541;Summer;45.00;40.00;Cnidaria;Paramuricea clavata;;Severe;;Temperature anomaly;;;NA;;231;1;109;1991;Archipielago De Cabrera;1;201;"Full name: 
e-mail: 
web page: ";;0
579;2018-07-06 07:38:31;2018-10-04 13:01:08;2011;Western Mediterranean;Mediterranean Sea;Cabrera National Park;ES;39.17426;2.93541;Summer;45.00;40.00;Cnidaria;Alcyonium acaule;;Severe;;Temperature anomaly;;;NA;;231;1;109;1991;Archipielago De Cabrera;1;202;"Full name: 
e-mail: 
web page: ";;0
580;2018-07-06 07:38:38;2018-10-04 13:01:08;2011;Western Mediterranean;Mediterranean Sea;Cabrera National Park;ES;39.17000;2.93541;Summer;45.00;40.00;Porifera;Crambe crambe;;Moderate;9;Temperature anomaly;;;NA;;231;1;109;1991;Archipielago De Cabrera;1;203;"Full name: 
e-mail: 
web page: ";;0
581;2018-07-06 07:38:45;2018-10-04 13:01:08;2011;Western Mediterranean;Mediterranean Sea;Cabrera National Park;ES;39.17000;2.93541;Summer;45.00;40.00;Porifera;Phorbas topsenti;;Low;;Temperature anomaly;;;NA;;231;1;109;1991;Archipielago De Cabrera;1;204;"Full name: 
e-mail: 
web page: ";;0
582;2018-07-06 07:38:52;2018-10-04 13:01:08;2011;Western Mediterranean;Mediterranean Sea;Cabrera National Park;ES;39.17000;2.93541;Summer;45.00;40.00;Rhodophyta;Mesophyllum sp;;Low;;Temperature anomaly;;;NA;;231;1;109;1991;Archipielago De Cabrera;1;205;"Full name: 
e-mail: 
web page: ";;0
583;2018-07-06 07:38:53;2018-10-04 13:01:08;2011;Adriatic Sea;Mediterranean Sea;Pag;;44.19000;15.15000;;30.00;20.00;Cnidaria;Eunicella cavolinii;45.36;Moderate;97;NA;;NA;NA;;225;0;;0;;1;124;Full name: e-mail: web page: ;;0
584;2018-07-06 07:38:53;2018-10-04 13:01:08;2011;Aegean Sea;Mediterranean Sea;Lefteris (Pelio);;39.08000;23.20000;;30.00;24.00;Cnidaria;Eunicella cavolinii;34.21;Moderate;114;NA;;NA;NA;;229;0;;0;;1;124;Full name: e-mail: web page: ;;0
585;2018-07-06 07:38:54;2018-10-04 13:01:08;2011;Aegean Sea;Mediterranean Sea;Ag Vasso (Pelio);;39.05000;23.07000;;35.00;32.00;Cnidaria;Eunicella cavolinii;21.87;Low;114;NA;;NA;NA;;229;0;;0;;1;124;Full name: e-mail: web page: ;;0
